EventID,EventDateDisplayRange,Title,Area,Lon,Lat,EventVenueAddress,EventVenueFacilityName,EventVenueCity,EventVenueState,EventVenueZip,EventWebsite,Merge_Event,Merge_Name,Merge_Candidate
17398,"JULY 9-11, 2020","Western Underground, Inc Coconino Summer HT & T/N/BN3D Event",10,-111.69292970000001,35.144368,Fort TutHill Fairgrounds,Fort Tut Hill Fairgrounds,Flagstaff,AZ,86001.0,http://www.coconinohorsetrials.com/,"Western Underground, Inc Coconino Summer HT & T/N/BN3D Event","Western Underground, Inc Coconino Summer HT & T/N/BN3D Event",Needs Key Lookup
17347,"SEPTEMBER 12-13, 2020",Coconino,10,-111.69292970000001,35.144368,Fort TutHill Fairgrounds,Fort Tut Hill Fairgrounds,Flagstaff,AZ,86001.0,http://www.coconinohorsetrials.com/,Coconino,Coconino,Needs Key Lookup
17538,"SEPTEMBER 26-27, 2020",The Event at Isaacks Ranch,10,-106.698944,32.452377,65 County Rd D-66,Isaacks Ranch,Las Cruces,NM,88012.0,www.isaacksranch.com,The Event at Isaacks Ranch,The Event at Isaacks Ranch,Needs Key Lookup
17323,"OCTOBER 10-11, 2020",St. Johns  ,10,-109.373999,34.511509999999994,"845 W 4th N., St.",St. Johns Equestrian Center,Johns,AZ,85936.0,http://www.coconinohorsetrials.com,St. Johns  ,St. Johns  ,Needs Key Lookup
17489,"OCTOBER 10-11, 2020",Las Cruces  ,10,-106.698944,32.452377,65 County Rd D-66,Isaacks Ranch,Las Cruces,NM,88012.0,http://www.lchanm.us,Las Cruces  ,Las Cruces  ,Needs Key Lookup
17522,"NOVEMBER 21-22, 2020",Southern Arizona   ,10,-111.69292970000001,35.144368,Fort TutHill Fairgrounds,Fort Tut Hill Fairgrounds,Flagstaff,AZ,86001.0,http://www.southernarizonaeventing.org/,Southern Arizona   ,Southern Arizona   ,Needs Key Lookup
17594,"MARCH 20-21, 2021",Southern Arizona   ,10,-111.69292970000001,35.144368,Fort TutHill Fairgrounds,Fort Tut Hill Fairgrounds,Flagstaff,AZ,86001.0,http://www.southernarizonaeventing.org/,Southern Arizona   ,Southern Arizona   ,Needs Key Lookup
17654,"MAY 29-30, 2021",Spring Coconino    ,10,-111.69292970000001,35.144368,Fort TutHill Fairgrounds,Fort Tut Hill Fairgrounds,Flagstaff,AZ,86001.0,http://www.coconinohorsetrials.com/,Spring Coconino    ,Spring Coconino    ,Needs Key Lookup
17695,"JULY 2-4, 2021",Coconino Summer I    ,10,-111.69292970000001,35.144368,Fort TutHill Fairgrounds,Fort Tut Hill Fairgrounds,Flagstaff,AZ,86001.0,http://www.coconinohorsetrials.com/,Coconino Summer I    ,Coconino Summer I    ,Needs Key Lookup
17701,"JULY 8-10, 2021","Summer Coconino H.T and Western Underground, Inc TR, N, BN3D",10,-111.69292970000001,35.144368,Fort TutHill Fairgrounds,Fort Tut Hill Fairgrounds,Flagstaff,AZ,86001.0,http://www.coconinohorsetrials.com/,"Summer Coconino H.T and Western Underground, Inc TR, N, BN3D","Summer Coconino H.T and Western Underground, Inc TR, N, BN3D",Needs Key Lookup
17764,"SEPTEMBER 25-26, 2021",The Event at Isaacks Ranch  ,10,-106.698944,32.452377,65 County Rd D-66,Isaacks Ranch,Las Cruces,NM,88012.0,www.isaacksranch.com,The Event at Isaacks Ranch  ,The Event at Isaacks Ranch  ,Needs Key Lookup
17618,"OCTOBER 9-10, 2021",St. Johns,10,-109.373999,34.511509999999994,"845 W 4th N., St.",St. Johns Equestrian Center,Johns,AZ,85936.0,http://www.coconinohorsetrials.com,St. Johns,St. Johns,Needs Key Lookup
17806,"NOVEMBER 20-21, 2021",Southern Arizona    ,10,-111.69292970000001,35.144368,Fort TutHill Fairgrounds,Fort Tut Hill Fairgrounds,Flagstaff,AZ,86001.0,http://www.southernarizonaeventing.org/,Southern Arizona    ,Southern Arizona    ,Needs Key Lookup
